start,end,text,end_sec,page
15:25.440,15:27.700,다양한 자연화 처리 태스크를 수행할 수 있는 겁니다.,927.7,9
15:28.020,15:29.320,"오른쪽에 보이는 그림이,",929.32,10
15:29.360,15:31.140,"원본 논문에서 보여주고 있는,",931.14,10
15:31.360,15:32.700,트랜스포머의 아키텍처인데요.,932.7,10
15:33.000,15:34.200,"여기 보이는 것과 같이,",934.2,10
15:34.440,15:37.200,실제로 RNN과 CNN을 전혀 사용하지 않습니다.,937.2,10
15:37.380,15:38.140,"물론 이런 식으로,",938.14,10
15:38.360,15:40.860,"RNN, CNN 등을 전혀 사용하지 않는다면,",940.86,10
15:40.980,15:43.660,"문장 안에 포함되어 있는 각각의 단어들의,",943.66,10
15:43.720,15:45.820,순서에 대한 정보를 주기가 어렵습니다.,945.82,10
15:46.100,15:46.760,"그렇기 때문에,",946.76,10
15:46.940,15:48.500,"트랜스포머는 문장 내,",948.5,10
15:48.600,15:49.800,"각각의 단어들에 대한,",949.8,10
15:49.880,15:51.660,"순서에 대한 정보를 알려주기 위해서,",951.66,10
15:51.860,15:54.080,"별도로 포지셔널 인코딩을 이용해서,",954.08,10
15:54.200,15:55.720,순서에 대한 정보를 줄 수 있습니다.,955.72,10
15:56.020,15:57.200,"이제 이러한 아키텍처는,",957.2,10
15:57.300,15:57.860,"향후,",957.86,10
15:57.920,15:59.720,"볼트나 GPT와 같은,",959.72,10
15:59.840,16:02.260,더욱 향상된 네트워크에서도 채택이 되었고요.,962.26,10
16:02.400,16:03.280,"또한 참고로,",963.28,10
16:03.320,16:04.800,"RNN을 사용하지 않지만,",964.8,10
16:05.020,16:08.120,마찬가지로 인코더와 디코더 파트로 구성되는 건 동일합니다.,968.12,10
16:08.360,16:10.700,"또한 attention 과정을 한 번만 쓰는 게 아니라,",970.7,10
16:10.700,16:13.660,여러 레이어를 거쳐서 반복하도록 만듭니다.,973.66,10
16:13.700,16:14.980,"즉 이러한 인코더가,",974.98,10
16:15.060,16:16.480,"여러 번 중첩되어,",976.48,10
16:16.480,16:18.460,"즉 N번만큼 중첩되어,",978.46,10
16:18.460,16:19.980,사용하도록 만든다는 건데요.,979.98,10
16:20.100,16:21.980,"참고로 지금 보이는 그림에서,",981.98,10
16:22.120,16:23.980,"이 왼쪽 파트는 인코더가 되고,",983.98,10
16:24.200,16:26.100,이 오른쪽 파트는 디코더가 되겠습니다.,986.1,10
16:26.520,16:28.800,한번 자세한 내용을 지금부터 알아볼게요.,988.8,10
16:29.000,16:29.540,"자 우리가,",989.54,10
16:29.760,16:31.080,"어떠한 단어 정보를,",991.08,11
16:31.200,16:33.220,"네트워크에 넣기 위해서는 일반적으로,",993.22,11
16:33.360,16:34.960,보통 인베딩 과정을 거칩니다.,994.96,11
16:35.180,16:36.120,"그렇게 해주는 이유는,",996.12,11
16:36.160,16:36.440,"일단,",996.44,11
16:36.520,16:38.620,"맨 처음에 입력 차원 자체는,",998.62,11
16:38.700,16:40.000,"특정 언어에서,",1000.0,11
16:40.040,16:40.680,"존재할 수 있는,",1000.68,11
16:40.700,16:42.880,"단어의 개수와 같기 때문에,",1002.88,11
16:43.000,16:45.120,"또한 그렇게 차원이 많을 뿐만 아니라,",1005.12,11
16:45.260,16:46.400,"각각의 정보들은,",1006.4,11
16:46.500,16:48.740,"원핫 인코딩 형태로 표현이 되기 때문에,",1008.74,11
16:48.920,16:50.500,"일반적으로 네트워크에 넣을 때는,",1010.5,11
16:50.640,16:52.260,"먼저 인베딩 과정을 거쳐서,",1012.26,11
16:52.340,16:53.800,"더욱 더 적은 차원의,",1013.8,11
16:53.820,16:55.520,컨티뉴어스한 값으로 표현합니다.,1015.52,11
16:55.760,16:58.420,즉 어떠한 실수 값으로 표현할 수가 있다는 건데요.,1018.42,11
16:58.460,16:59.480,"그래서 예를 들어,",1019.48,11
16:59.580,17:00.120,"이런 식으로,",1020.12,11
17:00.340,17:01.680,"I am a teacher와 같은,",1021.68,11
17:01.840,17:03.340,"하나의 문장이 들어왔을 때,",1023.34,11
17:03.540,17:04.020,"얘는 실제로,",1024.02,11
17:04.340,17:06.540,Input-Invading Matrix로 만들어집니다.,1026.54,11
17:06.660,17:07.680,"이때 일반적으로,",1027.68,11
17:07.860,17:08.900,"이 매트릭스는,",1028.9,11
17:08.920,17:10.340,"단어의 개수만큼,",1030.34,11
17:10.380,17:10.680,"단어의 개수와,",1030.68,11
17:10.700,17:12.140,행의 크기를 가지고요.,1032.14,11
17:12.140,17:12.860,"즉 이런 식으로,",1032.86,11
17:12.960,17:14.760,"I am a teacher라는 값이,",1034.76,11
17:14.780,17:16.580,"이렇게 행 형태로 들어오게 되고,",1036.58,11
17:16.800,17:18.360,"이 각각의 열 데이터는,",1038.36,11
17:18.460,17:20.360,"인베딩 차원과 같은 크기의,",1040.36,11
17:20.440,17:21.560,"데이터가 담긴,",1041.56,11
17:21.640,17:22.780,배열을 사용하게 됩니다.,1042.78,11
17:23.020,17:24.460,"현재 그림에선 이런 식으로,",1044.46,11
17:24.480,17:25.520,"총 4개의 단어가,",1045.52,11
17:25.620,17:26.660,"존재하기 때문에,",1046.66,11
17:26.980,17:28.420,"이렇게 각각의 단어들에 대해서,",1048.42,11
17:28.820,17:30.720,"그 단어에 대한 정보를 포함하고 있는,",1050.72,11
17:30.900,17:33.260,인베딩 값들을 각각 구할 수가 있다는 거죠.,1053.26,11
17:33.440,17:34.200,"이런 식으로 다,",1054.2,11
17:34.320,17:35.720,구할 수가 있는 겁니다.,1055.72,11
17:36.100,17:37.420,"이러한 인베딩 디멘전은,",1057.42,11
17:37.500,17:39.280,"모델 아키텍처를 만드는 사람이,",1059.28,11
17:39.460,17:40.640,"임의로 설정해줄 수 있는,",1060.64,11
17:40.640,17:40.840,데요.,1060.84,11
17:40.940,17:42.000,"원본 논문에서는,",1062.0,11
17:42.000,17:44.120,512 정도의 값을 사용합니다.,1064.12,11
17:44.300,17:45.260,"물론 이 값은,",1065.26,11
17:45.320,17:47.260,"모델의 아키텍처를 만드는 사람마다,",1067.26,11
17:47.280,17:48.680,다르게 설정할 수가 있는 거예요.,1068.68,11
17:48.860,17:49.480,"아무튼 그래서,",1069.48,11
17:49.640,17:51.300,"이런 식으로 전통적인 인베딩은,",1071.3,11
17:51.400,17:52.560,"네트워크에 넣기 전에,",1072.56,11
17:52.580,17:54.200,"입력 값들을 인베딩 형태로,",1074.2,11
17:54.300,17:55.060,"표현하기 위해서,",1075.06,11
17:55.220,17:57.060,사용하는 레이어라고 볼 수 있습니다.,1077.06,11
17:57.340,17:58.000,"이때 우리가,",1078.0,12
17:58.200,17:59.600,"시퀀스 투 시퀀스와 같은,",1079.6,12
17:59.760,18:00.720,"RNN 기반의,",1080.72,12
18:00.840,18:02.400,"아키텍처를 사용한다고 하면,",1082.4,12
18:02.720,18:04.260,"RNN을 사용하는 것만으로도,",1084.26,12
18:04.380,18:05.360,"각각의 단어가,",1085.36,12
18:05.480,18:06.640,"RNN에 들어갈 때,",1086.64,12
18:06.760,18:08.180,"순서에 맞게 들어가기 때문에,",1088.18,12
18:08.180,18:10.600,"자동으로 각각의 히든스텔트 값은,",1090.6,12
18:10.600,18:12.400,순서에 대한 정보를 가지게 되는데요.,1092.4,12
18:12.540,18:14.240,"만약에 트랜스포머와 같이,",1094.24,12
18:14.260,18:16.280,"RNN 자체를 사용하지 않는다면,",1096.28,12
18:16.480,18:18.120,"위치에 대한 정보를 주기 위해서,",1098.12,12
18:18.300,18:18.700,"즉,",1098.7,12
18:18.700,18:20.180,"하나의 문장에 포함되어 있는,",1100.18,12
18:20.240,18:21.380,"각각의 단어 중에서,",1101.38,12
18:21.500,18:22.960,"어떤 단어가 앞에 오는 것이고,",1102.96,12
18:23.120,18:24.660,"어떠한 단어가 뒤에 오는 것인지,",1104.66,12
18:24.820,18:26.500,"그러한 정보를 알려주기 위해서는,",1106.5,12
18:26.580,18:28.260,"위치에 대한 정보를 포함하고 있는,",1108.26,12
18:28.400,18:29.880,인베딩을 사용할 필요가 있습니다.,1109.88,12
18:30.160,18:31.060,"이제 이를 위해,",1111.06,12
18:31.180,18:32.020,"트랜스포머에서는,",1112.02,12
18:32.280,18:34.180,"위치에 대한 정보를 인코딩하고 있는,",1114.18,12
18:34.400,18:35.200,"위치 인코딩,",1115.2,12
18:35.260,18:35.600,"즉,",1115.6,12
18:35.600,18:37.160,포지셔널 인코딩을 사용합니다.,1117.16,12
18:37.300,18:38.060,"즉, 이런 식으로,",1118.06,12
18:38.180,18:39.580,"인풋 인베딩 매트릭스와,",1119.58,12
18:39.680,18:40.580,"같은 크기,",1120.58,12
18:40.580,18:42.060,"즉, 같은 디멘전을 가지는,",1122.06,12
18:42.200,18:44.440,"별도의 위치에 대한 정보를 가지고 있는,",1124.44,12
18:44.460,18:46.020,"인코딩 정보를 넣어줘서,",1126.02,12
18:46.100,18:48.380,"각각 엘레멘트 와이즈로 더해줌으로써,",1128.38,12
18:48.480,18:49.420,"각각의 단어가,",1129.42,12
18:49.540,18:51.660,"어떤 순서를 가지는지에 대한 정보를,",1131.66,12
18:51.840,18:53.760,네트워크가 알 수 있도록 만드는 것입니다.,1133.76,12
18:54.040,18:54.960,"이제 그렇게 실제로,",1134.96,12
18:55.280,18:58.120,"위치에 대한 정보까지 포함하고 있는 입력 값을,",1138.12,13
18:58.220,19:00.200,실제 어텐션에 넣어줄 수 있도록 합니다.,1140.2,13
19:00.460,19:02.300,"즉, 이렇게 어텐션이 받는 값은,",1142.3,13
19:02.420,19:04.040,"입력 문장에 대한 정보에다가,",1144.04,13
19:04.040,19:05.760,"실제 위치에 대한 정보까지,",1145.76,13
19:05.800,19:07.820,같이 포함되어 있는 입력 값입니다.,1147.82,13
19:08.060,19:08.720,"이제 그래서,",1148.72,13
19:08.840,19:09.980,"그러한 입력을 받아서,",1149.98,13
19:10.100,19:11.800,"각각의 단어들을 이용해서,",1151.8,13
19:11.960,19:13.180,어텐션을 수행하고요.,1153.18,13
19:13.260,19:15.940,"이제 이렇게 인코더 파트에서 수행하는 어텐션은,",1155.94,13
19:15.980,19:17.300,"self-attention이라고 해서,",1157.3,13
19:17.480,19:19.040,"각각의 단어가 서로에게,",1159.04,13
19:19.140,19:22.000,어떤 연관성을 가지고 있는지를 구하기 위해 사용합니다.,1162.0,13
19:22.280,19:23.160,"예를 들어 이런 식으로,",1163.16,13
19:23.460,19:25.560,"I am a teacher라고 문장이 들어오게 되면,",1165.56,13
19:25.860,19:27.780,"이 문장을 구성하는 각각의 단어인,",1167.78,13
19:27.820,19:30.300,"I am a teacher가,",1170.3,13
19:30.360,19:32.860,"각각 서로에게 어텐션 스코어를 구해서,",1172.86,13
19:33.000,19:34.020,"각각의 단어는,",1174.02,13
19:34.020,19:37.520,"다른 어떠한 단어와 높은 연관성을 가지는지에 대한 정보를,",1177.52,13
19:37.600,19:38.960,학습하도록 만들 수 있습니다.,1178.96,13
19:39.140,19:39.780,"다시 말해,",1179.78,13
19:39.820,19:40.740,"이러한 어텐션은,",1180.74,13
19:40.760,19:42.540,"이 전반적인 입력 문장에 대한,",1182.54,13
19:42.700,19:45.560,문맥에 대한 정보를 잘 학습하도록 만드는 것입니다.,1185.56,13
19:45.820,19:47.380,"또한 여기에서 추가적으로,",1187.38,14
19:47.660,19:50.060,residual learning과 같은 테크닉이 사용되는데요.,1190.06,14
19:50.300,19:52.160,"이런 residual learning 같은 경우는,",1192.16,14
19:52.260,19:54.460,"대표적인 이미지 분류 네트워크인,",1194.46,14
19:54.500,19:57.500,"레지넷과 같은 네트워크에서 사용되고 있는 기법으로,",1197.5,14
19:57.660,19:58.960,"이렇게 어떠한 값을,",1198.96,14
19:59.040,20:02.220,"레이어를 거쳐서 반복적으로 단순하게 갱신하는 것이 아니라,",1202.22,14
20:02.440,20:04.000,"특정 레이어를 건너뛰어서,",1204.0,14
20:04.020,20:07.060,복사가 된 값을 그대로 넣어주는 기법을 의미합니다.,1207.06,14
20:07.240,20:09.620,"이런 식으로 특정 레이어를 건너뛰어서,",1209.62,14
20:09.720,20:11.540,"입력할 수 있도록 만드는 것을,",1211.54,14
20:11.620,20:13.980,일반적으로 residual connection이라고 부르고요.,1213.98,14
20:14.120,20:15.200,"이렇게 해줌으로써,",1215.2,14
20:15.260,20:18.120,"전체 네트워크는 기존 정보를 입력 받으면서,",1218.12,14
20:18.440,20:21.680,"추가적으로 잔여된 부분만 학습하도록 만들기 때문에,",1221.68,14
20:21.920,20:23.480,"전반적인 학습 난이도가 낮고,",1223.48,14
20:23.660,20:26.620,"그렇기 때문에 초기의 모델 수렴 속도가 높게 되고,",1226.62,14
20:26.940,20:30.340,"그로 인해 더욱 더 글로벌 옵티마를 찾을 확률이 높아지기 때문에,",1230.34,14
20:30.540,20:32.520,"전반적으로 다양한 네트워크에 대해서,",1232.52,14
20:32.700,20:34.000,"residual learning을 사용해,",1234.0,14
20:34.020,20:36.740,성능이 좋아지는 것을 많이 목격할 수 있고요.,1236.74,14
20:36.920,20:38.480,"트랜스포머 또한 마찬가지로,",1238.48,14
20:38.480,20:40.600,"그런 아이디어를 전적으로 채택해서,",1240.6,14
20:40.700,20:42.220,성능을 높였다고 할 수 있는 겁니다.,1242.22,14
20:42.440,20:44.520,"그래서 이렇게 attention을 수행해주고,",1244.52,14
20:44.520,20:47.300,"나온 값과 residual connection을 이용해서,",1247.3,14
20:47.400,20:49.680,"바로 더해진 값을 같이 받아서,",1249.68,14
20:49.920,20:51.720,"노멀라이제이션까지 수행한 뒤에,",1251.72,14
20:51.900,20:53.880,그 결과를 내보낼 수 있도록 만듭니다.,1253.88,14
20:53.980,20:55.920,이것이 인코더의 동작 과정이고요.,1255.92,14
20:56.120,20:58.780,"그래서 실제로 이렇게 입력 값이 들어온 이후로부터,",1258.78,15
20:59.000,21:00.100,"attention을 거치고,",1260.1,15
21:00.240,21:02.360,"residual connection 이후에 노멀라이제이션,",1262.36,15
21:02.500,21:03.820,"그 다음에 다시 feed for,",1263.82,15
21:03.820,21:04.860,"레이어를 거친 다음에,",1264.86,15
21:05.020,21:06.740,"마찬가지로 residual learning,",1266.74,15
21:07.020,21:08.660,"그리고 노멀라이제이션을 추가해서,",1268.66,15
21:08.780,21:10.920,"결과적으로 하나의 인코더 레이어에서,",1270.92,15
21:11.060,21:12.760,그 결과 값을 뽑아낼 수 있습니다.,1272.76,15
21:12.960,21:16.580,"이런 식으로 attention과 정교화 과정을 반복하는 방식으로,",1276.58,15
21:16.640,21:18.800,여러 개의 레이어를 중첩해서 사용합니다.,1278.8,15
21:19.060,21:20.420,"이때 한 가지 유의할 점은,",1280.42,15
21:20.440,21:23.380,각각의 레이어는 서로 다른 파라미터를 가집니다.,1283.38,15
21:23.520,21:26.580,"예를 들어, 이 레이어 1번과 레이어 2번에 포함되어 있는,",1286.58,15
21:26.740,21:29.820,"attention 및 feed for 레이어에 사용되는 파라미터는,",1289.82,15
21:29.860,21:30.540,서로 다릅니다.,1290.54,15
21:30.680,21:32.740,"또한 이때 이렇게 레이어를 중첩해서,",1292.74,15
21:32.840,21:33.800,"사용할 수 있다는,",1293.8,15
21:33.820,21:35.320,"점에서 유추할 수 있겠지만,",1295.32,15
21:35.500,21:37.040,"이렇게 입력되는 값과,",1297.04,15
21:37.060,21:39.000,출력되는 값의 dimension은 동일합니다.,1299.0,15
21:39.260,21:41.240,"이제 그래서 실제로는 다음과 같이,",1301.24,16
21:41.300,21:44.480,전체 인코더와 디코더의 아키텍처를 그려볼 수 있는데요.,1304.48,16
21:44.740,21:46.360,"이렇게 입력 값이 들어온 다음에,",1306.36,16
21:46.520,21:48.260,"여러 개의 인코더 레이어를 반복해서,",1308.26,16
21:48.520,21:50.720,"가장 마지막에 인코더에서 나오게 된,",1310.72,16
21:50.820,21:53.520,그 출력 값은 이렇게 디코더에 들어가게 됩니다.,1313.52,16
21:53.800,21:54.780,"이렇게 해주는 이유는,",1314.78,16
21:54.820,21:57.280,"우리가 앞서 sequence to sequence 모델의,",1317.28,16
21:57.280,21:59.500,"attention 메커니즘을 활용했을 때와 마찬가지로,",1319.5,16
21:59.600,22:01.800,"디코더 파트에서는 매번 출력할 때마다,",1321.8,16
22:01.980,22:03.620,"입력 소스 문장 중에서,",1323.62,16
22:03.620,22:07.060,"어떤 단어에게 가장 많은 초점을 둬야 되는지를,",1327.06,16
22:07.140,22:08.220,알려주기 위함입니다.,1328.22,16
22:08.380,22:10.720,"다시 말해 이렇게 디코더 파트도 마찬가지로,",1330.72,16
22:10.740,22:12.280,"여러 개의 레이어로 구성이 되고,",1332.28,16
